"Local SHA","Local Subject","Local Patch ID","Upstream SHA","Upstream Subject","Upstream Patch ID",
"1c65bbb51db9331cfba4280b05e50113356bef32","FROMLIST: drm/msm/dpu: Integrate interconnect API in MDSS","e8c665a1534d1dbb9498b9f318fa90e1bc14f7fa","20cad6cd14f4ec5dd4e530ac2b8013d0bed75264","drm/msm/dpu: Integrate interconnect API in MDSS","b9431d1b4da1360ccc8a215b627d7bc1284a0ab3",
"584b9900d98e9492c23a0af59d350b40095df922","FROMLIST: uvc: Avoid NULL pointer dereference at the end of streaming","1e8cfef1441414fabde3de299e80c41df045f369","9dd0627d8d62a7ddb001a75f63942d92b5336561","media: uvcvideo: Avoid NULL pointer dereference at the end of streaming","0f8b81f3c7159620c880c1e34042de3ca77b32f5",
"15b95780aadc1805280def3d0ee7bd6308dfbb2d","FROMLIST: wilco_ec: Add new driver for Wilco EC","34de0c8d48ede3aa9baabbdeece7d99206aa0e09","7b3d4f44abf0e7a1ba762c8a9c99a8b39ee0c8b1","platform/chrome: Add new driver for Wilco EC","e1979201ba75b05c403720cf02485bbf7326cb82",
"eb81c255938faee173dce4eccd1dbbbc6bbd1041","FROMLIST: arm64: dts: sdm845: wireup the thermal trip points to cpufreq","5d05ebc2191d68816733b0d74751bacfff91c64a","c47fc19887ce7f7797bd78727ba4ff55130876e5","arm64: dts: sdm845: wireup the thermal trip points to cpufreq","f4664047ec92587b557bc120aff41ca1be932dc3",
"ba1fedcf1f81f269892e89f2f78d74af444ba368","FROMGIT: thermal: mtk: Allocate enough space for mtk_thermal.","e1c01b6938a61c0c22ae385d6b2b0c4bb63d7649","fb4d83f293e072ad96848959d20664e2a9f2235b","thermal: mtk: Allocate enough space for mtk_thermal.","bc098ca997ac9155183309a2fca48e7fff315aa5",
"cf8a809363c0a92877bac7184149beed96f20b72","FROMLIST: wilco_ec: Fix Kconfig dependencies","2be7b119b8bf60aaf75de8da8a425d4729694a12","7b3d4f44abf0e7a1ba762c8a9c99a8b39ee0c8b1","platform/chrome: Add new driver for Wilco EC","e1979201ba75b05c403720cf02485bbf7326cb82",
"f34acfb57c992777f8d73da998d0990e6489936f","FROMLIST: wilco_ec: Fix wilco_ec core driver.","8a6ac81831779bcf1206f3def15f8aca47bd60f3","7b3d4f44abf0e7a1ba762c8a9c99a8b39ee0c8b1","platform/chrome: Add new driver for Wilco EC","e1979201ba75b05c403720cf02485bbf7326cb82",
"117929663c367332d1ea3dca2d9c353f79373513","FROMLIST: wilco_ec: Add support for raw commands in debugfs","f47496912a80db10b637624a04e9cf7c8d5bc366","b787bb126cbcd73754bcbc055ae9f804ac576e4a","platform/chrome: wilco_ec: Add support for raw commands in debugfs","c9d22ea4f99bf388340d4d7482cb74b62cbb0c78",
"6448fd21910ef6725aae096b24c65c2e3ab7f918","FROMLIST: wilco_ec: Add RTC driver","ab8d9b3bbc6bfb8e50f7021c71eef9a574954dfa","0d2f2a3da1f2a9ebeb66bb03073dd149fccf1bdd","platform/chrome: wilco_ec: Add RTC driver","9998159b39a6f90213e7767ea95e33bac1f1dc82",
"70271c03844fd3adb3bfe5ea6d8976e54df2c18c","FROMLIST: of: fix kmemleak crash caused by imbalance in early memory reservation","4324953ec56ca9d9965c15271478476fc5a5a41b","5c01a25a210366362a40dc63f550e72688a60c48","of: fix kmemleak crash caused by imbalance in early memory reservation","2aacd0e9c3c7ccd28b7206eea63c935b81f0a278",
"10b56ce292f5cfdfb6f32fda1d8cb6d341d58274","FROMLIST: of: fix parameters order for call to memblock_find_in_range()","fc0d43ae619e43d74a7a63c6273e14a5faa438ae","5c01a25a210366362a40dc63f550e72688a60c48","of: fix kmemleak crash caused by imbalance in early memory reservation","2aacd0e9c3c7ccd28b7206eea63c935b81f0a278",
"00018db4291fbef08630810fdd64f797ad4f9533","FROMLIST: iommu/mediatek: Switch to SPDX license identifier","bd5d36590886ed3da9e93ea97850a95b75b522ea","1802d0beecafe581ad584634ba92f8a471d8a63a","treewide: Replace GPLv2 boilerplate/reference with SPDX - rule 174","aba2784339db09eddad8a3b47abd88c9636c9a72",
"e34b02b02fbb0f90b21313027b5991fbd69a593c","FROMLIST: mfd: cros_ec: instantiate properly CrOS ISH MCU device","b31405d8c5e1c7b6c4aa1ca792a4505064f8fa8d","d4cee9509e508df34d1dbfad6b42e5bf907d20fd","mfd: cros_ec: Instantiate properly CrOS ISH MCU device","406c6c62fa4590596ca0566dfb71bc7dcff0b692",
"3dbfb034158967cf43fc2cf7cfbe5a74c8cd75c4","FROMLIST: arm64: dts: Add Mediatek SoC MT8183 and evaluation board dts and Makefile","1bc91cec7682505ad9338cdf1f82f091884f62ae","e526c9bc11f858f115c77ca7f0b0256f09668f96","arm64: dts: Add Mediatek SoC MT8183 and evaluation board dts and Makefile","bf28f8bd75ae6ab9f2566ab36e24d5cc105113cf",
"ade20e3b572d5a94eead1407f68d031bc41d1cf2","FROMLIST: clk: mediatek: Add new clkmux register API","7a79ebe6f3a0d6775c78fb05833e2587c3b386ce","a3ae549917f1634f85c62984617521801505eb1e","clk: mediatek: Add new clkmux register API","c65a1663f0340e322797b71b441d8c62f8fc1555",
"4a25e1d58c3b9237e690b76101d6b45b16e4cd7b","BACKPORT: FROMLIST: Revert ""kbuild: use -Oz instead of -Os when using clang""","7058cce0fd4d6ab59cccb2121419501ddd9cc2d1","a75bb4eb9e565b9f5115e2e8c07377ce32cbe69a","Revert ""kbuild: use -Oz instead of -Os when using clang""","45b738f9ff7049aad974612f89cc2603c3ee9c35",
"bf135b596cafb90ec9173648fcce80def404406d","FROMGIT: mfd: mt6397: Don't call irq_dispose_mapping.","602278d0cf17b923a887f8cf65a7603816927d68","24db953e942bd7a983e97892bdaddf69d00b1199","rtc: mt6397: Don't call irq_dispose_mapping.","440b1a9865912dc50d0ed98924ae68740ea9b7f7",
"82f950f4663da84d727c4bac79148d17ebae5c70","FROMLIST: drivers/acpi: Clear status of an event before enabling it","8b676408c2529abceb1459d770f4b20b94db3072","ed52b07bd698513edb66704aa09caa4d737348c1","ACPICA: Clear status of GPEs before enabling them","d420f082945147608f5afdc9bc379afe3a530af3",
"156cf99d1e059f5631393468cdba83f7b402774c","FROMLIST: drm/mediatek: add vmap support for mediatek drm","72b441098dbe8e90d808618f7c76a3998bdca912","3df64d7b0a4f70f1797f23cfd4cca5c4d48131fe","drm/mediatek: Implement gem prime vmap/vunmap function","96c0038e7cc96f8d75c487b1a11c6a2aa6265567",
"251b21ddeaecd46dae2a37eb2f650fc19bb658ac","FROMLIST: arm64: dts: mt8183: add spi node","5bb21f8ac33a3925a88c8954caa1440e4787d996","8e2dd0f9249119e0084de4b75855359efe3fb5cc","arm64: dts: mt8183: add spi node","9d39eec6809c4105b959456406a2f58e4fc2ae5d",
"35665c342634d27827f489da0fae22a101ddc322","FROMLIST: mfd: cros_ec: Add host_sleep_event_v1 command","97969719353bf7e32c52c45f3b0d14d1a2e22428","afe2bb5c4b6227a347be60c70df2890c3f57553d","mfd: cros_ec: Add host_sleep_event_v1 command","f478f8dc686d1f22527b5ddd44968fb4ebf0a6fd",
"dece8cfd376cf70ea278bf056c7da69f14ec255c","FROMLIST: platform: chrome: Add ChromeOS EC ISHTP driver","0d1df8315bd44e24252dcc8e0d681df3a8ad57c2","26a14267aff218c60b89007fdb44ca392ba6122c","platform/chrome: Add ChromeOS EC ISHTP driver","b08edf0e7bfbca83185407bb6951ac1d421f549e",
"94fbcafa176539c820d147e1b06d4cb42305260f","FROMLIST: mfd: cros_ec: check for NULL transfer function","4261b2abe81fab774c04119e122677a33ef02e92","94d4e7af14a1170e34cf082d92e4c02de9e9fb88","platform/chrome: cros_ec_proto: check for NULL transfer function","cf05ec43c4f11d5ec5b8dcf24e4e331c1009be9f",
"cb0dfff25530f5f392640e9aa8dcc94ed6fd51ba","FROMGIT: platform/chrome: wilco_ec: Standardize mailbox interface","e2e6f8692cdef30ea9aec8e03ae4c9a434e407af","14e14aaf61321ba30d0bbdf4c4668f260ca1141c","platform/chrome: wilco_ec: Standardize mailbox interface","f3e4a9f82b48f3f388829482375521ab069277db",
"3feadc3134036df8e5d1804b2ca9b83eb063265d","BACKPORT: FROMLIST: platform/chrome: Add support for v1 of host sleep event","af765915bc82432b09fdbfd990c30be18f5df98e","7235560ac77a2516b84b86946debaa4fb951ed9b","platform/chrome: Add support for v1 of host sleep event","b18a0600d90139918dd5fedd00c1252cb2e63366",
"d5a18bab0a66abf803a9a99905aa6e0cdab4a0ab","FROMLIST: wilco_ec: Add Boot on AC support","7b20892cf928168b2d35a25b19f3a7d74741d18b","4c1ca625c622b7a9f04c2949fd1ffdc6effa86de","platform/chrome: wilco_ec: Add Boot on AC support","8ecc38580ecdfa146ab5a014c130d0e99b6ffecc",
"596ff82b1994f24e7d331f0bd8efae71d34f9340","FROMLIST: mfd: intel-lpss: Add Intel Comet Lake PCI IDs","49d10030c368766026c6ebdb9fe3ffc4800ebcb4","dd6629073a97e5ee125eacbd22eea62281891c67","mfd: intel-lpss: Add Intel Comet Lake PCI IDs","a93705cb705ace7764d24a5044ed5219cc2edcd4",
"2a018453dec06fa0092c2be0a1cc1035c45816e6","BACKPORT: FROMLIST: r8152: Refresh MAC address during USBDEVFS_RESET","7f13c4849dcaf10ee0de22c333964e4b3cda26d9","25766271e42f6b15b72ba156cb42a3fea91b5b21","r8152: Refresh MAC address during USBDEVFS_RESET","cc2e9d66b4621b536b546946cfc49d27385ce1cb",
"bc03a53a430cc4b8ac0b37aaf02bac111bdf9a50","FROMLIST: Revert ""drm/virtio: drop prime import/export callbacks""","1ec2fe5b3ccfbeb1a30cc955323226aba2badfe0","a0cecc23cfcbf2626497a8c8770856dd56b67917","Revert ""drm/virtio: drop prime import/export callbacks""","1ebc59dac687aa472caae54622f424d793dd28b2",
"8cd737758a69106ac4b56f0b37934a0cac0d6bec","FROMLIST: BACKPORT: platform/chrome: wilco_ec: Add property helper library","6755b70702e180509b6fdcdf8c89c43e557ea453","0c0b7ea23aed0b55ef2f9803f13ddaae1943713d","platform/chrome: wilco_ec: Add property helper library","e67cfc889d6b867b98afc31a02dffcf6fc876182",
"5cda3702ac4340d8a7377381ce6906ce4211915f","FROMLIST: BACKPORT: power_supply: platform/chrome: wilco_ec: Add charging config driver","e7da96aa6b339a14fb96e641fd2207f98d14d8cd","3f57fe28f84d636ca6238f33afe8b88d27c34d1b","power_supply: wilco_ec: Add charging config driver","bb49078fe474f991d9a6623011320c144bf46959",
"366811d9373f3fd7315ef0827b891ddf02003b12","FROMLIST: mmc: sdhci-pci: Add support for Intel CML","daa4e5343600fac5f54a2df515146c8d18f6f45f","765c59675ab571caf7ada456bbfd23a73136b535","mmc: sdhci-pci: Add support for Intel CML","bf0f27e25ead11535cd1addedf75d8dba7d897ea",
"be9a9d7f91372dfda0bde2b45fa5bce7458b9ff3","FROMGIT: Bluetooth: hci_qca: Added support for WCN3998","e4ad913ca2ed794531d8a041f8f1e14c81d68bdc","523760b7ff8871281aaedc44c305926469ab47f8","Bluetooth: hci_qca: Added support for WCN3998","5274dcaff0522d74bc93d2ee7f62343e9875c7d2",
"22c9fd3d0b859b449af25b698d530c05b881fecb","FROMLIST: usb: dwc2: optionally assert phy reset when waking up","5acaa451f08b9e6cbceb2a38434f792d7a2ef1ea","c40cf7705e13d288d900e044c0a2f756e9e4909a","usb: dwc2: optionally assert phy reset when waking up","7706adb737b0b32e9476973eda7a59cf5ed1514d",
"285147f7f5c4a92335a002facdfd36da2b9c5959","FROMLIST: USB: dwc2: Don't turn off the usbphy in suspend if wakeup is enabled","231c88ab5c0eac1cacf31c6f05b7c495e3e592d6","c846b03ff767149d75d4d8dca6d3d4945a21074a","USB: dwc2: Don't turn off the usbphy in suspend if wakeup is enabled","f620c999cc7583b80e4f51e7caba05bb9a315101",
"9a655f4b2ff6739568e18ae7a7eae3b2929fb39e","FROMLIST: BACKPORT: platform/chrome: wilco_ec: Remove 256 byte transfers","4d621493ce80462135cfb3414904f21a06d2fd02","2ad1f7a91449de48d4bd5d1ec361ba7bb9026505","platform/chrome: wilco_ec: Remove 256 byte transfers","25932d8983a1534e5bdfb5577b801e97f66b8a8f",
"e4607402d2c02da6cd04142779ee9e27fb4ea0a0","FROMLIST: ASoC: Intel: Skylake: Add Cometlake PCI IDs","eb5ed1916e4d3ff912dea89a05dd87c28dec6541","5f740b243014f54e503ea5aca0a90680b56d0134","ASoC: Intel: Skylake: Add Cometlake PCI IDs","01e7db9cabc57a04f12cdf499b0b83a9cd3e7876",
"0eadc61a338afe7e9815bb384e253dfdca5aeb6a","BACKPORT: FROMLIST: arm64: dts: mt8183: Add auxadc device node","52e4ce37670982d223766450ce0ad1aeb19eeb7b","eb59b35331469f3348ef09743fd425318fd0aac5","arm64: dts: mt8183: Add auxadc device node","a9ed47eb806e4475b727024ff435629250046901",
"c4e3999a3bae828e20655195350fb89601381c81","BACKPORT: FROMLIST: arm64: dts: mt8183: add efuse and Mediatek Chip id node to read","bd1f932765b9ed0b095e4d3732067b516a519047","de1033881e936382d67ae47073a7092554729d74","arm64: dts: mt8183: add efuse and Mediatek Chip id node to read","12500832c5672b4c1edfd71721a35d2ec9f904f4",
"51d1285ed7cde10c45713259f30b305074664f71","BACKPORT: FROMGIT: mfd: cros_ec: Update the EC feature codes","6ff0be1505e1becf4adb64e7576ddb43d423a0e6","93abf68b6bcb50481d84db41e4d7e7e143f24757","mfd: cros_ec: Update the EC feature codes","adc28de46b75865a8ce049f40acfd784af42545d",
"5eadd78aa226ffa0243e238d590d7b2c982d5fe3","FROMLIST: mfd: cros_ec: differentiate SCP from EC by feature bit.","cb92e477cb323d2134d13c5bb0d76e6ef6cbb620","554e937ec8d75930bc711612208af27961e3dc61","mfd: cros_ec: differentiate SCP from EC by feature bit","34ac2dfde5f076f254ebf3f843151fb5cff9c869",
"f087f21f460d617275460c86e817c112f276facb","BACKPORT: FROMLIST: ARM: dts: rockchip: raise GPU trip point temperatures for veyron","c8d7c19c309011dbc93cae95619309bb838229a4","0f637e2565d175eeff664991be9a6d0753d0e484","ARM: dts: rockchip: raise GPU trip point temperatures for veyron","1aa48fd62425f2e86b172c2e948faec62b60a19d",
"744185b64768571fea0489de89e01b0f96343559","FROMLIST: BACKPORT: platform/chrome: wilco_ec: Add telemetry char device interface","5075de57aa733b7a0871039de8e43eb71982b35a","1210d1e6bad1e7ccccb19627b880a50d7c15dd51","platform/chrome: wilco_ec: Add telemetry char device interface","b72518e97b35abca70d36fc5128aec457f3735ee",
"0a5798a82a22db9049ce74a8ab170285a649c418","FROMLIST: scripts/decode_stacktrace: Look for modules with .ko.debug extension","2027636927921c9d3333dc53cdc3439aa68d789a","fe7d14f174f18745d8dc141377e5f85ae7757d66","scripts/decode_stacktrace: look for modules with .ko.debug extension","77ebfebdae6784bd6f80defcd5c515f485532156",
"45502052bd7f40c6a1ac6f01c20700844fa5d7d2","BACKPORT: FROMGIT: dmaengine: mediatek: Add MediaTek UART APDMA support","dd386ecb86cab4b52046a538fd0bb56be24ce5ce","9135408c3ace4f7201407b1ef79079c30340743e","dmaengine: mediatek: Add MediaTek UART APDMA support","3b9c2698106934638b706ae547c69a01c0e3c46e",
"9607a4f7c8396d44270fcaaddeb449ca355a80a2","FROMLIST: mm: smaps: split PSS into components","be9ea6151285efe71ef5a720ebd3937caf26a911","ee2ad71b0756e995fa4f6d922463e9bccd71b198","mm: smaps: split PSS into components","ad06c64c03b8ed4ecd9558ae9688f6f9802488b6",
"4465bd5a47080e477eecf4d2979c5c73280b5a5b","BACKPORT: FROMLIST: tpm: Fix TPM 1.2 Shutdown sequence to prevent future TPM operations","d3d8d917ab12cbf863c48c1d322b8be72d5c7918","db4d8cb9c9f2af71c4d087817160d866ed572cc9","tpm: Fix TPM 1.2 Shutdown sequence to prevent future TPM operations","700e6ed4a48f4cb2ca8ee6b0f1e7e0d7ac46ca42",
"960efabcd57f01f65cb14eb9a36b8a764f6d2221","BACKPORT: FROMLIST: iio: cros_ec: Add lid angle driver","9f5f36fc232e57efac4f633137ff31bc472a4e0d","0451cc8ce272f50f9fb6569b0ecdedee6e997cea","iio: cros_ec: Add lid angle driver","929274f1af1f19bcc1361a77b9696dd48184d479",
"57ee23de7490470069e34de04bd8fe96d6f247f5","BACKPORT: FROMLIST: security/loadpin: Allow to exclude specific file types","9f98d7ee2e18ce19a42e4b4741c01ad6ea56319c","0ff9848067b7b950a4ed70de7f5028600a2157e3","security/loadpin: Allow to exclude specific file types","7c6f32c465f9e0685374fc3862ae698a10ccc4d7",
"50c64bd149c8f9d5eb43a7ec2e28df437493b881","FROMGIT: mm: vmscan: fix not scanning anonymous pages when detecting file refaults","5b90c089adac164502ca7226ee03dad4513c590e","2c012a4ad1a2cd3fb5a0f9307b9d219f84eda1fa","mm: vmscan: scan anonymous pages on file refaults","e64bc16ae18315129b354b8d8b5c62506a0700d9",
"1aaf946502c1e0ed50eaee53c3fae3f6bbdec863","BACKPORT: FROMGIT: nvme-pci: Fix controller freeze wait disabling","065878d472ca3db7babdde463d165aba1fcc828d","e43269e6e5c49d7fec599e6bba71963935b0e4ba","nvme-pci: Fix controller freeze wait disabling","62e58296c46f282e74ce9fbcfe6665a94c427865",
"55ec8a1f42b0da59b8bfd40d2cbcba496c0a758c","FROMGIT: nvme-pci: Don't disable on timeout in reset state","ae8c27ed905ae0e13642a53616092d105afd2550","39a9dd81f864aa20be896bb34b4bbc2501a2453d","nvme-pci: Don't disable on timeout in reset state","f103868489b4c9172a0750977693b294c27aa4c9",
"9e9f138440cfca9b9726d6128f2d0cf6854eb28f","BACKPORT: FROMGIT: nvme-pci: Sync queues on reset","f359ce87100f6cf4c1709e674388727a66fa0228","d6135c3a1ec0cddda7b8b8e1b5b4abeeafd98289","nvme-pci: Sync queues on reset","e781ba3a87d30e332b493d84979e2c7d46ce25f4",
"5ddf440d305adbbc31743c784ea744c4ee7cf465","FROMGIT: nvme: Export get and set features","aca97b2313bd9149b59dd9810cb229b86573b300","1a87ee657c530bb2f3e39e4ac184d48f5f959cda","nvme: export get and set features","a72bdebdc38ca5d064c7b7e4f8e35698af33354f",
"bc7304877066a781782a7b43ea0ed2edcc767637","BACKPORT: FROMGIT: nvme-pci: Use host managed power state for suspend","db59390e1dd15041cf59b5f2cd249f1fad500506","d916b1be94b6dc8d293abed2451f3062f6af7551","nvme-pci: use host managed power state for suspend","6379b9852c047cedac041343a8bc6c3c53e354ef",
"ef866daa8580c5c00e9a43f3494bf424b5d6ab65","UPSTREAM: OPP: Fix handling of multiple power domains","cb4245a944eeb7b047c21419b7274cb092764416","55286a29389a1a30fb2ccc83ef9315809946b365","OPP: Fix handling of multiple power domains","cb4245a944eeb7b047c21419b7274cb092764416",
"e363f05f062928dc818e81ed526a5ef68f949b2b","UPSTREAM: opp: Attach genpds to devices from within OPP core","92eda547ac0161c6684b1f19859193e031ed53c5","6319aee10e530315689db7609a7d4c444124ff22","opp: Attach genpds to devices from within OPP core","dacb5933bda5cf5959a5f9c381f1c9d967eedb19",
"ac2fd9ff0a0e727fb088a6b722461b3eef5fbb96","UPSTREAM: PM / devfreq: refactor set_target frequency function","5f5487cbafb393b3eb512c505b9ef06962147139","633141721b5bfce7017033a767208af591134b8f","PM / devfreq: refactor set_target frequency function","5f5487cbafb393b3eb512c505b9ef06962147139",
"047e719bf5db379be4f887aa358457ab339d687e","UPSTREAM: cpufreq: Call transition notifier only once for each policy","cb3178d6c59d08f005d18cd7ae005c681a4c63c3","df24014abe3694e7c34ce5e50248611b7a93fe83","cpufreq: Call transition notifier only once for each policy","4a8da686d654d2b0c18b3ee0f76a3bd5c0c83eda",
"7785514f58514ced8c7910aa5cbb7ca2a21d0399","BACKPORT: FROMLIST: x86/purgatory: do not use __builtin_memcpy and __builtin_memset","b4505e2de3c43841e871519c71a8ff4980a9b814","4ce97317f41d38584fb93578e922fcd19e535f5b","x86/purgatory: Do not use __builtin_memcpy and __builtin_memset","bc766509fc91934468a305238792db38e47ac4e1",
"6437ec34f301c09029c1a67b9f461211ab31e73c","FROMLIST: KBUILD_CFLAGS is very carefully built up in the top level Makefile, particularly when cross compiling or using different build tools. Resetting KBUILD_CFLAGS via := assignment is an antipattern.","0474509080aae2393cbb0f01cbc51eb82b051fa6","b059f801a937d164e03b33c1848bb3dca67c0b04","x86/purgatory: Use CFLAGS_REMOVE rather than reset KBUILD_CFLAGS","9ca767acd26da3def90d5142a462a05fe749c7ca",
"597aa9cf977f8b971fdf7dd5f1dc3e1a4a1aa7bb","FROMLIST: platform/x86: intel_pmc_core: Attach using APCI HID ""INT33A1""","576e7b7f802124ebb8491b55507d93ecbe1bfc6c","b02f6a2ef0a14af5c19780521370673f55c1476d","platform/x86: intel_pmc_core: Attach using APCI HID ""INT33A1""","e994f31d483e3b6f6043730aa3ab9ceaf03d23ac",
"b5811c5300a5c82d0f92455050920b5071fa195f","BACKPORT/FROMGIT: drm/i915/vbt: Fix VBT parsing for the PSR section","81d74c6f99e3196b0c6534b89045dd00741893de","6d61f716a01ec0e134de38ae97e71d6fec5a6ff6","drm/i915/vbt: Fix VBT parsing for the PSR section","a82cc0372fa205b20b410231cece079a880c4f6d",
"4460abd2fdc74d836270f0d6c30581e52593470c","ANDROID: fs: epoll: use freezable blocking call","80d9536c91f45d6940b5d61a6960ba7b2bedf802","1c441e921201d523b5a6036aea22b0b426bf1af2","epoll: use freezable blocking call","f7ebb8932b3aca5c59f2a97e719666f185c061e8",
"164714675cdcef9a79b86668cf3746667042b4cd","CHROMIUM: arm64: dts: qcom: Add smd845-cheza(-r1,-r2,-r3)","6dbf7ef57b5170afb84fc1f3a17fa29d5ffa40a8","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"89529daf0cb1cec03b17cc2855460d8cb1e42e9b","CHROMIUM: arm64: dts: qcom: sdm845-cheza: Add qspi nodes for SPI flash","18a47744ce51d1fb98afb99bd51e754159dff9a4","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"280e8b8160c57c62e4d1b15d44c872962fe043a9","CHROMIUM: arm64: dts: qcom: sdm845-cheza: Enable uart6","ca9ce7449620c697ecddee8c53301285c6d2eaad","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"412423fb5d016c1caf79c634e01dc463f118745e","CHROMIUM: iio: cros_ec: add comment for cros_ec_sensors_read_lpc","7309006612cbc75cf2c04c4f6781b0bbff330d6f","ad9cc622f10116046a88181e8c2f7d6a19af7fc0","iio: cros_ec: Add kernel-doc for cros_ec_sensors_read_lpc","2d5f7b0041eb2ced130cedebac233c8e4bd6128a",
"9db29185a6b77f109d3f8e17f54a203bec3a93e7","CHROMIUM: cros_ec: instantiate properly FP MCU device","aefa6600d22a96631b84451c43ff6a1a1fd53e07","90486af5e0f7334091b94264a84713611933e97e","mfd: cros_ec: Instantiate properly CrOS FP MCU device","487bcf344039a7f6480c540f1b94d5244d2294bd",
"c9169223020420ba6fb8dc37a70a556bc6ae8c82","CHROMIUM: cros_ec: instantiate properly Touchpad MCU device","2746ed1ce0ef7e43a8a4e6b8ebfd906ec5c9f73e","4f8f2bb7ab032150ba94cf60ea5aaf3e3ac3d2ca","mfd: cros_ec: Instantiate properly CrOS Touchpad MCU device","c7768df8d0a2a96e6995626f2d80da505e1882e8",
"f05647f6156c7dc3198d1f559ba674d2997a3975","CHROMIUM: ASoC: Intel: Add Geminilake Realtek+Maxim machine driver entry","8f4e4336bac69d079c4d81584c32beea74a62fb4","d3692cb5c56daa2fb8046a8f4ebe1b2b8b22c895","ASoC: Intel: common: add Geminilake Realtek+Maxim machine driver entry","6a041897f413e0eed9ba61259bc88a93ed58e6d1",
"2af95ded9cf71508cb27a7b36c57ec290c44feca","CHROMIUM: arm64: dts: qcom: sdm845: Add UFS to Cheza","ba4d00c2d1c39664cf8b3a923f0267408af8cae4","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"bed65fe25e1774d6d9b11573eefc74c2c11d53af","CHROMIUM: arm64: dts: qcom: sdm845-cheza: drop write-protect from 'chromeos-firmware'","089c9174922e876b1b41772d3ca10734971bf8e6","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"d0e0f3d8f76db360da3ea40ba9de0980d9990be8","CHROMIUM: arm64: dts: qcom: sdm845-cheza: No pulls for BT UART","2b4cd752b04cb8d8841bd22d780463fff16a6061","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"aa967c724c0ff1f336d7c2bae97dfae6493fd655","CHROMIUM: iwl7000: Update backport tree","05b4321481169ceb7a46ca1c5d3bdc8ca89edf4d","c0dbc564c92cb6882b96531de05efca9bb030d46","CHROMIUM: iwl7000: Merge remote-tracking branch 'local_auto/master' into merge","7cc441661a394b33de557e9e99fac45c93897cd2",
"2b45e1d54cd80cb1f9d39ec09979c07291effee9","CHROMIUM: arm64: dts: qcom: add bridge chip & panel to sdm845-cheza","2748320adebfbfcd09e5f79a12cad022a4728176","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"435950fece97997fd3ac1acb0943f58b627b56cd","CHROMIUM: arm64: dts: qcom: Enable SD on sdm845-cheza","ae3986581a4c8b1388bbe972db41b9113fd94090","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"7f9e11b9fd6f841d14e94f7630bb57206b7f05c8","CHROMIUM: arm64: dts: qcom: sdm845-cheza: Increase mpss/rmtfs memory","03506692b464894b547d9af81c1f04685a6fc9a4","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"6abd58c064cc9a39b142c634a92d2db0d71ec77d","CHROMIUM: cros_ec: add EC_FEATURE_MOTION_SENSE_TIGHT_TIMESTAMPS","e9237439c99a6816d7a5c288cde0053f72902612","93abf68b6bcb50481d84db41e4d7e7e143f24757","mfd: cros_ec: Update the EC feature codes","adc28de46b75865a8ce049f40acfd784af42545d",
"90e5e4be11835c24594da668cf83fec7d98adf43","CHROMIUM: arm64: dts: qcom: sdm845-cheza: Temporarily delete reserved-mem changes","ceec27622ff69c714845f35ee6f27bf5a800374a","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
"799daf43392b6274a568f5a4d3447cba232f6a02","CHROMIUM: arm64: dts: qcom: sdm845-cheza: Re-add reserved memory","17fe8efd7822000a3e0ddce8f70d8b614afe865a","79e7739f7b877d05de8f162a3ae8006657436df0","arm64: dts: qcom: sdm845-cheza: add initial cheza dt","d8d96652ac9c4a073c6e500e9b5adb07f4232f7b",
