"Local SHA","Local Subject","Local Patch ID","Upstream SHA","Upstream Subject","Upstream Patch ID",
"7b86fa8f4d5fa6d194e094f7e82e02fe7653609b","BACKPORT: FROMGIT: LSM: add SafeSetID module that gates setid calls","2982795d9ff1648196fd944fa2114b06bef9c0aa","aeca4e2ca65c1aeacfbe520684e6421719d99417","LSM: add SafeSetID module that gates setid calls","98b5dfabc8d7a3fd43389a4799e901c6a91851f0",
"41508df4eb33d146152a09e40a2294e0bf8b34c2","BACKPORT: media: mtk-vcodec: phase out dma_zalloc_coherent()","8fcfe07acdf9e36357ad7c065384558fde4d133d","750afb08ca71310fcf0c4e2cb1565c63b8235b60","cross-tree: phase out dma_zalloc_coherent()","c82d1f34846eb443f419db21d98bc24215ff04b8",
"b571d34789cb108dfca552affd70ea034d9cb946","BACKPORT: FROMGIT: arm64: dts: sdm845: Add clocks and iommus to WCN3990 WLAN node","8cc6a8d44341b25271fe937c6dbda0df93abd8c4","bc94e5f4c2d33a1ffe289a62c8b1b9fecabfba89","arm64: dts: sdm845: Add clocks and iommus to WCN3990 WLAN node","69d7a1aa4976bca9786aca884d8a87da70f234d3",
"602da5c2f495cac1a2176bc05b58ca73c4ac0e91","BACKPORT: FROMGIT: arm64: dts: qcom: sdm845: Remove the duplicate header inclusion","ef953d9642cad54dc821e638a6256384a84261f9","ea0edd7e63f4c2f7f024b3280045a31076dbdf70","arm64: dts: qcom: sdm845: Remove the duplicate header inclusion","fd9e6e4236fb6cf38c323eff3b6f62010e54adb7",
"fac0078d2b9f04a497f9b1156132a7925fcbd15b","UPSTREAM: mac80211: add stop/start logic for software TXQs","d3f0d22e5dbc1f5c773f1126b06ea4cd8b65f8e6","21a5d4c3a45ca608477a083096cfbce76e449a0c","mac80211: add stop/start logic for software TXQs","382386bce603e147252b13c3ed1c7f52b095c74d",
"873bd047962fc42a9d4a915551166ff44fc4485c","FROMGIT: thermal: mediatek: add common index of vts settings.","ed8081aa6bfcfff868f2ea53fd3fa2472bdc6a35","1d0819455e4329a3cf1e257888bd252d0bd15600","thermal: mediatek: add common index of vts settings.","e705b2963ed89efc043b67fbe6b48de8eecbe0fc",
"3fbea0368ad7b1796cec1071412bafaaee172987","FROMGIT: thermal: mediatek: add calibration item","fe69a47d5e9de2facb6033cd4a1de9be86ab3b37","f84514766985d39ff546097eb887f896a8cfb855","thermal: mediatek: add calibration item","43f475f231bb5e32c1277e86aa5e27faf7825388",
"56fbb90961513354f3135de1c5c9bfc3d20d2059","FROMGIT: thermal: mediatek: add thermal controller offset","d6efe626b7d7407f17a8e60a5ec6f3d6167ed620","bd9403943d7d19ce54ae462762beecb54a751c44","thermal: mediatek: add thermal controller offset","a29d42024a70582ff8c55880f2eae3faf6220b53",
"0fbff835a7482b90be19e4f4e44268d4530eacea","FROMGIT: thermal: mediatek: add flag for bank selection","28bece6d8fdbcb89777a43a15d26229e7af32a34","cb82aaade9d1bf87dadd95534c31304fb4b2ffe8","thermal: mediatek: add flag for bank selection","80e484aa2deae63154eabcecb072552447f0506c",
"690561bd8a53c8c4ad0a2017688c6df093c6a655","FROMGIT: thermal: mediatek: add support for MT8183","39d41fe149edc2100a84587bad622b833c5552e0","a4ffe6b52d27f42f01c132ed851d121ebec34cfb","thermal: mediatek: add support for MT8183","dbcc35e35c0db5991315c33e2891eaee81c34878",
"eb15ca3f8aa3ef8d72cb62a06b2077ebfc5c3c91","BACKPORT: FROMGIT: media: vb2: Keep dma-buf buffers mapped until they are freed","b8f523fc935ebd5189eb285b17a7e782aa1eff89","2cc1802f62e562611e86f04d9dae1337c824991e","media: vb2: Keep dma-buf buffers mapped until they are freed","70e6ecf04b63d78c2d8a922ebda418ccc336bdba",
"d2c53b6e2952a9d2b9c41c82b7fd9c3ce20f32b0","FROMGIT: drm/i915/icl: Do not change reserved registers related to PSR2","28a1bfd20c9bbfa058ea791fd460f1c392a3bec6","d15f9cdd59bab73e7edadee794efdd47bcbc1a7a","drm/i915/icl: Do not change reserved registers related to PSR2","d16c7e95fc284ff51bc3bfc84405bc27a8ac8d92",
"cdfce760aabf461761a875b6ea9c1c9a42a5b423","FROMGIT: drm/i915/psr: Allow PSR2 to be enabled when debugfs asks","b2d9fa64cc818d24bb877892a0c797a21c07f84e","235ca26fc799d78522ea00dc13c54b3c3488151a","drm/i915/psr: Allow PSR2 to be enabled when debugfs asks","9fbb9635a29e90684ca83a0f83711fd132cdab08",
"92d3c4fa9038e7d0e197b0f3fdd8f25a7ab1ee97","FROMGIT: drm/i915: Refactor PSR status debugfs","0e6d5f3774e9403b81b07e12a1efbc5c1de742f6","47c6cd54efde71b0e904cd41593978c109660430","drm/i915: Refactor PSR status debugfs","14980ef17260624a2b87fb846a8ed794d684ceb5",
"f0851a2ae3b98c6186a8745461c1e7fc8a18f9f5","FROMGIT: drm/i915/debugfs: Print PSR selective update status register values","5a6f00fab33f75d088200eef630b1796ae927797","a81f781a32384aef7e5b58854112881674c59e9c","drm/i915/debugfs: Print PSR selective update status register values","9e49cdeaaf88a221abf7848536efd63ee0369d61",
"55479c87f38b38a3c3e74152d82f3073c41de684","FROMGIT: drm/i915/psr: Check if source supports sink specific SU granularity","05328452268924caaf5ee29858fc92c3b2a31067","8c0d2c29083d689685c0ecccb82217c732490b50","drm/i915/psr: Check if source supports sink specific SU granularity","64e99283662e2cc9680026b03696eec378743ec3",
"cc2518a1832b842e342b0f7c1dcc52d119e54777","FROMGIT: drm/i915: Add an update_pipe callback to intel_encoder and call this on fastsets (v2)","de9d3430021aca1fc2dd44cb631443091552b778","608ed4ab240f2d09f2fc1e5f8631dfe8570f9f80","drm/i915: Add an update_pipe callback to intel_encoder and call this on fastsets (v2)","955f991176a421615ba101fac0adb0328949cca5",
"925b57de64fefd566f399ef36a3afdbeb3028895","FROMGIT: drm/i915: DDI: call intel_psr_ and _edp_drrs_enable() on pipe updates","9d3ee415832beee5a66a60a45e0957b7167b45b4","2ef82327c2c762517caacf063766a02efc978ccf","drm/i915: DDI: call intel_psr_ and _edp_drrs_enable() on pipe updates (v2)","03628ad99446bc3f01bd4bc97306dc3d48b2a866",
"00ce7e69c025e35c7d942fd86d776160138fd4cf","FROMGIT: drm/i915/psr: Execute the default PSR code path when setting i915_edp_psr_debug","f9e18ba7f22aa92aba214311c2c152529badf1f2","23ec9f52e522fab993c39ab4b74b275dee6c7cda","drm/i915/psr: Execute the default PSR code path when setting i915_edp_psr_debug","a63ee85d7af41a75b99e4589c9498ec2fa31347a",
"ec1dbd6996d87368578fb31d952577c039c32c4a","FROMGIT: drm/i915: Compute and commit color features in fastsets","728a902716ef1c530c9bfc34ca133ed33e36f2c8","d168da8cfc7c49895fabc5570bfb2656013eb12c","drm/i915: Compute and commit color features in fastsets","73bb96ec21b25a72bc3bf8a3db3618449fc5f36e",
"798c636328220ab4bc909d115c0c85d970c6e320","FROMGIT: drm/i915: Remove the broken DP CRC support for g4x","1f739c101e68edd89efb8d57c8b42ce3f8a8792c","53039750bf0a859f3d10183b4e26bcafb155cb4a","drm/i915: Remove the broken DP CRC support for g4x","432459fcbefe9a55259709c4c0b726c09de082af",
"0a1d871f9c003a831f15222d97decc729c93d452","FROMGIT: drm/i915: Extend skl+ crc sources with more planes","fde6746f30e4f99216603fc77d49c0c29594da31","207a815d8603946d1196296c102b3b6884b07c28","drm/i915: Extend skl+ crc sources with more planes","2cb19c54ccfbe9c9f0d6ee2aa07460f328e65997",
"d930c0399a17f69a1ebb6f0acbf1598c8e52218f","FROMGIT: drm/i915/crc: Make IPS workaround generic","be4b23a73c999cf5a02ace9491b8581592a209a9","a8ebf6075b5d9077a61692097943df0b2131ffc5","drm/i915/crc: Make IPS workaround generic","20b51fb766b513d17f8be41bb35f93c838f1dd45",
"eca84bac156ce58e41e6832500f316e5a5630eea","FROMGIT: HID: intel-ish-hid: Use the new interface functions in HID ish client","f7cea61a5c47915c595b8b592f75205f0dbebfd7","29b06d12ba796a4c3e7bdfd8a26230eefb261261","HID: intel-ish-hid: Use the new interface functions in HID ish client","b784a8837e52f869bbd96711ebc0fc3d4edfd633",
"3dcf7518e0b9a8ee71894300ac2ab4e94111f453","UPSTREAM: lib/lzo: separate lzo-rle from lzo","b82d17ec6199d5ac64668eccba9b236d08c73f25","45ec975efb527625629d123f30597673889f52ca","lib/lzo: separate lzo-rle from lzo","9d796b2be82cf8d56bfabfe061779545e5e235fb",
"ac327efa10b3cf05faf4e022af31678bb33af88e","BACKPORT: FROMGIT: ASoC: Intel: Boards: Add KBL Dialog Maxim I2S machine driver","61d8a396abd46cbece0ed666e6c34f304fc954d4","bca0ac1d96739c07ee1a158e4b1202260ad7480e","ASoC: Intel: Boards: Add KBL Dialog Maxim I2S machine driver","ae43a375cc4bc26e5c76ddf3b7a7976fb545877e",
"4e9d2a90d68ed8eafb7273957f67b0047b9fa9f3","BACKPORT: FROMGIT: ASoC: Intel: Skylake: Add more platform granularity","59a9d71f8c3212ab674a4eff498dee8fdea041ba","35bc99aaa1a3af23cf78b6b56f14230b5da3993b","ASoC: Intel: Skylake: Add more platform granularity","298ca6ccdd76b11d97da13df624a7fb33f3b0df4",
"c44d075d43c7c5bf906ebdb36e20b708f9550497","UPSTREAM: ALSA: hda: Refactor display power management","4590f13cc08f47999076de8314f5c8eaecf6d973","029d92c289bdad08ed08e61bf31b17cdc9ee61cf","ALSA: hda: Refactor display power management","e7351fff7ad6b8af3afa0b07254468958e19418c",
"4966bff1f9ade28c9f6391e750fbb275589916c4","FROMGIT: drm/i915/cml: Add CML PCI IDS","17d49a9ca17dbb082dcbed5a9bcc76af4d9f0c6b","a7b4deeb02b978bc59808cb13c93ba84f01023a4","drm/i915/cml: Add CML PCI IDS","0b8e73e46a31a91a1c0ab7e04c8c104805504303",
"9da545d3d1f38635a16cc9c949e17cc52d2eaa9a","FROMGIT: drm/i915/cml: Introduce Comet Lake PCH","7c2876a99b648eab20d9e6641eea1566b8c3fc46","729ae330a0f2e270db2ca70c06a83d0aa2776288","drm/i915/cml: Introduce Comet Lake PCH","d34585c5199f2d86e6be3b16bae1b7a70e0b79c3",
"90a9becf1f5212310fc2785d48bb004008775af4","FROMGIT: ASoC: max98090: remove unused constant variables","211aad0ff2995575713a904351a4d875c5f52bf7","97d8f6b71f56865e52d472247fe728700ef7128d","ASoC: max98090: remove unused constant variables","9e0093070d5213ec9188526af3e7f4466d8f110b",
"b564783194be63d153f355d6bab64e2d2ba5d23c","FROMGIT: ASoC: max98927: fix boolean assignments","730b8b3c3a369635a15ba7de558394b1259c7d5a","091cd877d8d6b2b934d565134172db771907d50a","ASoC: max98927: fix boolean assignments","6a1ef4b740f87fe196b0624bd38b378b50beee33",
"73ffe149cd2e9bc3b54b37253822c87c7d9f98ed","UPSTREAM: gpio: devres: Handle nonexclusive GPIOs","6c51db303e1f58e72a1a05ab2d75c1e66560bd4c","cb28ee388e465a956b05ada682f9ef90e776a9b7","gpio: devres: Handle nonexclusive GPIOs","82c6b1733c00b69cf326a787fdcb7d55938551a8",
"6d6bbf65ba149ab91c411c6465a24f959cf31a71","FROMGIT: ASoC: simple-scu-card: tidyup ""prefix"" parsing","d0a069512e22857c8786922ff271970a352e5c92","ca8d95c709378d0792c9dbacdab176a75e521ffb","ASoC: simple-scu-card: tidyup ""prefix"" parsing","d0cfbb91dc8277db5fc27d14eee5ce56db44c5ff",
"bf63b30e456f67cbde9023e8832f808c2d12742d","FROMGIT: ASoC: audio-graph-scu-card: tidyup ""prefix"" parsing","db60906ff67d64ddd01ffceda170c7308db97210","2624fc7882244abeb4dabbd5b67328676a109b6a","ASoC: audio-graph-scu-card: tidyup ""prefix"" parsing","2e872404d2005077ece3ba8f20b4c9c05948d107",
"91305cfae6f81d9d02eac79b2ec0489128619ded","FROMGIT: ASoC: audio-graph-scu-card: use simple_dai_props","8974eaacfcb4c29488aee1529a283a4a8106658a","1340739d4de4d9d99f1134180f95b42cc4eda438","ASoC: audio-graph-scu-card: use simple_dai_props","069c69df75883da88ce18693e2c7d6c901590f24",
"e4f48031f4150a3ef51ebd17d23e5d1067c10008","FROMGIT: ASoC: audio-graph-scu-card: support snd_soc_dai_link_component style for codec","26ce3f40d330894fc8f041d9b7d2d8501ac06cb0","04f7267aa8d17773917580951c740496e8059cba","ASoC: audio-graph-scu-card: support snd_soc_dai_link_component style for codec","81f1351518187b83937c70f669ac22dce1a29522",
"5d9311c1e3e73a26173cf2bb28b02d695399d1ed","FROMGIT: ASoC: simple-scu-card: tidyup asoc_simple_card_parse_daifmt() timing","10cf3d2b1794cb399e5ac25ebf94b8d39f20502d","dbd08fe59cf8c2f4bad0a72e912913c20db4774e","ASoC: simple-scu-card: tidyup asoc_simple_card_parse_daifmt() timing","d3abdafbd7fe6210182ab8fb1fd70bb782423f4a",
"06b7fad8802f1d1b3086e11cfb18245fec755e3c","FROMGIT: ASoC: simple-scu-card: use simple_dai_props","553addee8bd6c9d0fa7593dbebf18ea6581621c4","5ece10ab99205d11419e3d2e6c7ac0e382d952b5","ASoC: simple-scu-card: use simple_dai_props","a94b3fc2bf3f22f1c60629f07219d05f98ba9c65",
"791d7446aded9d5899287d3908d7a9f5b117e81f","FROMGIT: ASoC: simple-scu-card: support snd_soc_dai_link_component style for codec","762904148210668e34947fa0903cc82e9e6fdc6a","2289cc1c78574653d30b80696327646ba340babf","ASoC: simple-scu-card: support snd_soc_dai_link_component style for codec","713f7eb53a1b097a54ae28fa5e7c3731aef47aa9",
"f29b9ce1cf70a054b84483d8ca08436fdb4e1fd6","FROMGIT: ASoC: audio-graph-card: merge audio-graph-scu-card","32adf8f84f48fa7a2babf9e0e3be5bedf7165779","ae3cb5790906b5caf519f6f21792c30fb5ddf8db","ASoC: audio-graph-card: merge audio-graph-scu-card","9279406ce3ce8a9f116b0f618dd1fb05bb0bf940",
"3b8e84ab841b03df95bd5a26eb1599ac13eeaacb","FROMGIT: ASoC: audio-graph-card: enable mclk-fs on codec node","4bf8a380bdba7b6a94d948b35381c30d708b86b1","8036dbc490d16dc3d998246e14c9507ec8272ae2","ASoC: audio-graph-card: enable mclk-fs on codec node","51b94f63395844aa7b60604300fe29125b5e8e7c",
"2b57f260c0dbacef1fcf6296a462ca1851bf5b35","FROMGIT: ASoC: simple_card_utils: support snd_soc_dai_link_component style for codec","dc9dbbac9fc5afe25e4d7bbb5e1039d89883349a","e664de680b10c13d65f982bcb9cfe56096e1de55","ASoC: simple_card_utils: support snd_soc_dai_link_component style for codec","dbfa3f61ac1dc145c1b22e9c837ca816af6cec54",
"e5ac1a674881691d8bd5ceda0ebc2bf44f63b29c","BACKPORT: media: add Rockchip VPU JPEG encoder driver","4e445b31ea508a351bf87a671ed1a7a0acf60ada","775fec69008d30ed5e4ce9fa7701c5591e424c87","media: add Rockchip VPU JPEG encoder driver","2ae185314f65a5753af95d577c5eb357f5464cbd",
"da777e4a03073209d0d75703d26cb287db933efc","FROMGIT: ASoC: Intel: cnl-match: remove prefix for SOF files","a2651ef51c400c277563750ce97f4e689dab157c","7466e749a3b4e838882cc8728bc66a39df0e9dfa","ASoC: Intel: cnl-match: remove prefix for SOF files","085fb98d381a5d2693a4d9c5e6e07bf87104bd10",
"246909ad20866a9f14229629302ef8de38d37a72","FROMGIT: ASoC: Intel: glk-match: remove prefix for SOF files","3b748b98423125b1827b215949a42367687258b8","6d356d52297ded6b1bae86c54b364d7784c0a528","ASoC: Intel: glk-match: remove prefix for SOF files","76e152e063f189cf753ae36eac47ef2b3780848d",
"4728ef08ef7b7c10d15757bcc1de45f915981be3","FROMGIT: ASoC: Intel: soc-acpi: glk-match: remove asoc_plat_name field","a392251dbf35cdc1edd93785780871df201f5b62","3f4d9d67c3399bde7e08aeeb9758868852413343","ASoC: Intel: soc-acpi: glk-match: remove asoc_plat_name field","55164ca14a6a28920d229e4631ca07fa37ec67a3",
"86fd1102aee7380308343630a72f462a7a7e2475","FROMGIT: ASoC: Intel: soc-acpi: cnl-match.c: remove asoc_plat_name field","5cb5b761eab64b502e034213b39b74719519c638","c5898050fe801443dc66cd0302c21ceefa313916","ASoC: Intel: soc-acpi: cnl-match.c: remove asoc_plat_name field","6dabb0ab2547a8a8efd890c2e4da92a4fed29cab",
"14070ab89cdb165111ce2779c8ad60e7d91998d1","BACKPORT: phy: core: rework phy_set_mode to accept phy mode and submode","be5d3c594e0142bab24a368eb17bd86fd2795412","79a5a18aa9d1062205cdcfa183d4cd5241d1b8da","phy: core: rework phy_set_mode to accept phy mode and submode","8284c2b2813675ae6d7b962a4ef72b93eb2fa694",
"c3bd7d8300b6910f9926daabacf2aedf71d22c2b","BACKPORT: FROMGIT: ASoC: Mediatek: MT8183: Add machine driver with TS3A227","b49110a3893fc5c92aaf38c0c5c6f9a3c250eac5","11c0269017b212fd47c593307d2dc3eb9713b2d0","ASoC: Mediatek: MT8183: Add machine driver with TS3A227","cf72c02a334ed6f87d3c89e57da4251f4fa116e1",
"27052d2f7397ff9883f04c66d93070300c63f2a8","BACKPORT: FROMGIT: ASoC: Mediatek: MT8183: Add machine driver with DA7219","7f18761c4a850d5fdb5962fb2a7b011dfc2b8d32","ebbddc75bbe8d8eab64d3285b0480f5ae9232b2e","ASoC: Mediatek: MT8183: Add machine driver with DA7219","f39555ad4f58ac05e5ac72dab66f3c2a208fde6d",
"6bd0ceaf7c16ec02c081b819a5e56e0d86d9dfa4","BACKPORT: media: platform: fix several typos","73edbf3544a1bf78097b4a71b94ea8c295f11480","8b72c18d467fad497fe73c59915556e32bc5241d","media: platform: fix several typos","808f3e7e1a6f7fd89258f04b49fe8c80977ce912",
"2cccc5fb3c1b8548f3a174308998f14330bff444","BACKPORT: FROMGIT: PM / wakeup: Use pm_pr_dbg() instead of pr_debug()","ab0f355d177f79f01e63b7b7d9b8baea048c9230","74a1dd86d1739eae2015a3832f62c1d6546893a7","PM / wakeup: Use pm_pr_dbg() instead of pr_debug()","7ba753f24d837b32671a536d3c0f97890eaf903b",
"2984a0e823360a6e9c628ff3ef0977175c594a18","BACKPORT: drm/virtio: track created object state","c000264655cbde86bec67771de7d1e1f3e3f460e","23c897d72ca8064c626be0ef73fe671488d584bb","drm/virtio: track created object state","531af6d9b8b3788d97ac470d24c42c4f34185044",
"ee95285a58812aedd066a596e0b9a82f398978e5","UPSTREAM: drm/virtio: fix resource id handling","5f6d0ff4a309db2f4cfa266787db6887a7416a0b","6c1cd97bdaffa2ae1dbdc8a0857931308ac647cd","drm/virtio: fix resource id handling","2445419921db436e447ae0c2069820e28c40baf1",
"d21bdfce2cacd536b554325ebaddb85df3b502b7","UPSTREAM: tty: serial: qcom_geni_serial: Remove use of *_relaxed() and mb()","4f13076b96709bbd9bec296ac920f9c87b206e35","9e06d55f7b856bfaf82036b50072600b21e52d20","tty: serial: qcom_geni_serial: Remove use of *_relaxed() and mb()","2ae556896d9ba342e0fcde66a72e0b86a89d0ed8",
"184b3a9f738b242e914b502a73743a363f20b227","BACKPORT: FROMGIT: ASoC: mediatek: use %pOFn instead of device_node.name","94514b8da1458dd602108c469377cb1330dd0c20","49ff8cfb1755a6bb7d4f1645f9346962fb4e473e","ASoC: mediatek: use %pOFn instead of device_node.name","feab42002f610ed969b3852468b5dc2172f38b7a",
"3e942edbe4fe295417f2fc8f6806f353b4f27fb2","BACKPORT: platform/chrome: Add new driver for Wilco EC","59a5d15c36723ca37dedced0e538afc4871f83e2","7b3d4f44abf0e7a1ba762c8a9c99a8b39ee0c8b1","platform/chrome: Add new driver for Wilco EC","e1979201ba75b05c403720cf02485bbf7326cb82",
"2c7d5fbc3872fac04f7a6f667ede14569259c240","BACKPORT: platform/chrome: wilco_ec: Add support for raw commands in debugfs","a0551c0ac4845dd703ada134e01a7557c9ab7fd0","b787bb126cbcd73754bcbc055ae9f804ac576e4a","platform/chrome: wilco_ec: Add support for raw commands in debugfs","c9d22ea4f99bf388340d4d7482cb74b62cbb0c78",
"1a224963109c81a8e5de6b2abe1b73ceb7aceb51","BACKPORT: platform/chrome: wilco_ec: Add RTC driver","baf2518a000b4a1795a77cc5b4bdf79222e46bb7","0d2f2a3da1f2a9ebeb66bb03073dd149fccf1bdd","platform/chrome: wilco_ec: Add RTC driver","9998159b39a6f90213e7767ea95e33bac1f1dc82",
"4b213cc1da568ba8939110f7ab15984188de3e45","UPSTREAM: drm/ttm: initialize globals during device init (v2)","4b39601e6c99de95f8a9f13665d48333c1e37b60","a64f784bb14a56bfdfad2dc397dd67e4564e3a29","drm/ttm: initialize globals during device init (v2)","7f6387fda0ffa58d080b3b647f38d1d7b8a81d4a",
"4aecd8f1157c687bcdcf01b5ef44c122c052ebaf","UPSTREAM: drm/virtio: Handle error from virtio_gpu_resource_id_get","61a2e90515ecc1437730e786e1229440c6b7a5cf","556c62e85f9b97139c1b3f6f1585fcee0bc3eb6a","drm/virtio: Handle error from virtio_gpu_resource_id_get","67245ce20e2cf3c2566627abec0b1bdcc4efa774",
"a96b439e66344a1131bf7f45a19eda7c165b621d","UPSTREAM: drm/virtio: add in/out fence support for explicit synchronization","f1cbfa4191d7f5a674c1333a695b05cb02445b1d","2cd7b6f08bc4cf06d1f00f8b42720a8457861ca1","drm/virtio: add in/out fence support for explicit synchronization","a9aa9d7315ad598ef2574ae44c981a38ba3b9a72",
"988c588b5a02953427052c4dcbd53dd04ec97c52","UPSTREAM: sched/fair: Remove setting task's se->runnable_weight during PELT update","612bb498622e557b7aaa37e67aafce73f5b6de34","4a465e3ebbc8004ce4f7f08f6022ee8315a94edf","sched/fair: Remove setting task's se->runnable_weight during PELT update","a26206a7819f67b9fce9952b8677dcc644b68194",
"e48430db86a7433235c4be44edfa19bfdc20ddaa","UPSTREAM: sched/fair: Update scale invariance of PELT","792a2276bc9b9579526b12f5ed1d89bd135f2aae","23127296889fe84b0762b191b5d041e8ba6f2599","sched/fair: Update scale invariance of PELT","d1d1958dff793a13d98cd68ef924bd95639bc755",
"aaa3b38b0a7541b47ee5ab33823e8b0ee1d1b995","BACKPORT: FROMGIT: platform/chrome: wilco_ec: Standardize mailbox interface","708daadef83c5eabde334abccc4d270a0b7f1656","14e14aaf61321ba30d0bbdf4c4668f260ca1141c","platform/chrome: wilco_ec: Standardize mailbox interface","f3e4a9f82b48f3f388829482375521ab069277db",
"4c4de894681980f6576e7c689a93ac055787bc76","BACKPORT: x86/kvmclock: set offset for kvm unstable clock","badb42097363af9989a9206b2d69895d986ed03e","b5179ec4187251a751832193693d6e474d3445ac","x86/kvmclock: set offset for kvm unstable clock","65f98bf447e434be169a73d37fdbb620af30fb99",
"3466519d688f5d4ce4aa18ad33d2f840de7f7868","UPSTREAM: modpost: file2alias: go back to simple devtable lookup","7e81d5528184a109a7fccebb65f02774f21eb828","ec91e78d378cc5d4b43805a1227d8e04e5dfa17d","modpost: file2alias: go back to simple devtable lookup","2294a9658f46d36cb118a5af18dbb54ef51f43ec",
"7fd666e1170b568c02fc9efdaec12176de800905","UPSTREAM: virtio-gpu: add VIRTIO_GPU_F_EDID feature","eaa20e0c62d94a0c7e3f72adeb7e938bb5abca04","610c0c2b2813c36dc16838bbdbba4c29f8680dde","virtio-gpu: add VIRTIO_GPU_F_EDID feature","03a4dbb6c0b631e9f55eaf6f99726993e7550365",
"552916cdc4a1553c59d97cc6e7564ec83e4d5058","UPSTREAM: drm/virtio: fence: pass plain pointer","85cbe51356cb086c70cc11b021ab953b41cb9519","4d55fd66b454c3489758731b7c3f470579c3780e","drm/virtio: fence: pass plain pointer","04de822a189b5e70f646a72fd456a734b792a97b",
"f13f05b95de76532b0e501a94f62285db7b924db","UPSTREAM: drm/virtio: virtio_gpu_cmd_resource_create_3d: drop unused fence arg","a263193200c58fb7b3d08f8a0da1308cb76fa6d1","d7a86dffc280cb5a2a18975d46c7b9d89b025c7e","drm/virtio: virtio_gpu_cmd_resource_create_3d: drop unused fence arg","e437f6f402ddcceb9c4d6d9c2475b7cf480d4971",
"0039b989928acef0f1c79ffedb17862b8cfc89d2","BACKPORT: drm/virtio: Drop deprecated load/unload initialization","e7c1f89ba928fbfc12c4f90df232608df54490f3","d516e75c71c9853ef70a9c476d11a97b69380147","drm/virtio: Drop deprecated load/unload initialization","fab56b9c77df643c4f767b8b3af0cd8b8034bc8e",
"263b2c826792ed25ffe037bc81131439ea791677","BACKPORT: drm/virtio: drop prime import/export callbacks","60ea9e790cc08abfdd5acb2ebc03fb46fc4fb758","b318e3ff7ca065d6b107e424c85a63d7a6798a69","drm/virtio: drop prime import/export callbacks","8a6f0d5f37aef952e3f9648253e6d2d4c7e27e76",
"5b9de60a0e142684eb2b12e64dc6f1b1d031d966","BACKPORT: drm/virtio: remove prime pin/unpin callbacks.","927883e8dcccb85a894dfcec0cd7a22e90781775","873f51d43439d554f7299e88edfb208924bef6eb","drm/virtio: remove prime pin/unpin callbacks.","f11167f538a0d49e3fe975470d4bbfcd1a2e1267",
"5c447f30b2643dfd59523a528d59d45730f621fb","BACKPORT: drm/virtio: implement prime export","8096d76bb98bfba254b9fcee0b06a267bb327e59","98f41dc3b3eeabfc80d5d5eb1c1a6294ff59b4ec","drm/virtio: implement prime export","f26ec25de6b343d634e7896d058082578ff1d8e7",
"b3d005cd29a0c6f78a67f50e3224d6a017f056cd","BACKPORT: drm/ttm: Define a single DRM_FILE_PAGE_OFFSET constant","905b25036ea344aa9aecb6afaa87cd0610912b6e","aa8e2435b3d4878a0db8917805e86f61001fe174","drm/ttm: Define a single DRM_FILE_PAGE_OFFSET constant","0247bda5728dc1d38956607bc863763f0a56ce2a",
"095073208aa55c692ab12976198469b539cfb935","UPSTREAM: drm/virtio: params struct for virtio_gpu_cmd_create_resource_3d()","bd296b800c551756c46cd017677c445e12f4bf17","fd4d6a4277713b647885f68543b4216150540fca","drm/virtio: params struct for virtio_gpu_cmd_create_resource_3d()","73432353331ac381bea07f6cfcd0d5521714ef7b",
"1f22cdd381b6a6b20d20be494dca2f6d334d4805","BACKPORT: drm/virtio: rework resource creation workflow.","724a02a2e5432ecae8d9d7960ca24665c733c168","530b28426a94b822b3c03491cde5c9a961d80e7f","drm/virtio: rework resource creation workflow.","ff51de81f4191f8bc1f26c3b72a37a8bc55d3773",
"e653d14ecbc24e97ba6811b5829df57517671338","FROMGIT: ath10k: initialise struct ath10k_bus params to zero","c65b82526b75d6c594f68a2998b24f7a2904f922","6d084ac27ab4b2cc814b142459393e73c3cb47b9","ath10k: initialise struct ath10k_bus params to zero","ffb50b9d03f13ef9a5a37beb9fd3a96cf6fd3943",
"5ef8c00331e51ff115743907296bb89048e223a2","UPSTREAM: ALSA: hda/realtek - Fixed Headset Mic JD not stable","9264f82d2e803d7ed42d18a3d713428fa3c1b003","10f5b1b85ed10a80d45bc2db450e65bd792efaad","ALSA: hda/realtek - Fixed Headset Mic JD not stable","912f5a153181ebaac804cd64b62e7666f06532a8",
"3737d5c25bdbd85729fe1f46dbd2ebacdaa2fd5f","BACKPORT: FROMGIT: arm64: dts: qcom: sdm845: Update reserved memory map","9661438bbe0d8049e95ae5e29e8fab2a2cf857aa","a23b5378b26cbee5dcf3b3df3b0f5f533162ccb6","arm64: dts: qcom: sdm845: Update reserved memory map","4129c1c604e6dffa7ea34322e120fb8bd6799b8c",
"eee1bc656c9612436d30b1220b1774e4abf18b2c","BACKPORT: ALSA: hda/realtek: merge alc_fixup_headset_jack to alc295_fixup_chromebook","f094eb064ac3b73d16a470b545b7e8d362e1a1b7","c8a9afa632f0fd45731d3353525faf1fdb362c89","ALSA: hda/realtek: merge alc_fixup_headset_jack to alc295_fixup_chromebook","9f1b02cd49058a7cdb4aa64e2db8ae6146485182",
